TITLE_ID,TITLE,AUTHOR,BOOK_NO,TIMES_RENTED,ISBN,Category ,Price,Pub Year,Pages,Format
186951,Thomas & Friends - Arthur,Wilbert V. Awdry,B01085622,0,978-0140116151,0,,,,
186940,Thomas & Friends - Diesel,Wilbert V. Awdry,B01085624,0,978-1855912939,0,,,,
475124,Cranford,Elizabeth Cleghorn Gaskell,B01085641,0,#N/A,0,,,,
293577,Absent Mind Scientist,Unknown,B0971782,0,R9788184972016,0,,,,
293572,Force of Destruction,Unknown,B0971803,0,R9788184973631,0,,,,
293560,Mike Is Now Responsible,Unknown,B0971770,0,R9788184974904,0,,,,
293552,Mike Learns about Cleanliness,Unknown,B0971799,0,R9788184974829,0,,,,
293550,Mike Becomes Punctual,Unknown,B0971801,0,R9788184974805,0,,,,
271207,Noddy and the kite,Unknown,B0973868,0,#N/A,0,,,,
347961,Paddington on Top,Michael Bond,B0973479,0,978-0006753773,0,,,,
221604,Paddington At Large,Michael Bond,B0973624,0,978-0006753636,0,,,,
377801,Solitude Creek: Kathryn Dance Book 3,Jeffery Deaver,B0971364,0,R9781444757439,0,,,,
349462,DELPHIE AND THE MASKED BALL,Darcey Bussell,B0972890,0,R9780007524617,0,Kids,,,
349459,DELPHIE AND THE GLASS SLIPPERS,Darcey Bussell,B0972145,0,R9780007524631,0,Kids,,,
204985,Why are you Afraid to Hold My Hand? / Yenn kaiyai pidikka yen bayappadareenga?,Sheila Dhir,B01030035,0,978-8186895405,0,,,,
424724,Bhimrao Ambedkar: The boy Who Asked Why/Bhimrao Ambedkar: Yean Endru Keatta Siruvan(Tamil),Sowmya Rajendran,B01030033,0,978-9386392961,0,,,,
357310,Missing You : Gone but Not Forgotten,Harlan Coben,B0971457,0,R9781409103974,0,,,,
379382,Junior Classic - Book - 6,Jules Verne,B0972058,0,R9788129138903,0,,,,
383489,Lord Ganeshas Feast of Laughter,Meera Uberoi,B0972639,0,R9780143334279,0,,,,
333683,The Bourne Objective,Robert Ludlum,B0971877,0,R9781409117834,0,,,,
333672,The Bourne Betrayal,Robert Ludlum,B0971502,0,R9781409117636,0,,,,
220333,What Price Love,Stephanie Laurens,B0973060,0,#N/A,0,,,,
383986,Lie Down With Lions,Ken Follett,B0973526,0,978-1447237471,0,,,,
383932,World Without End,Ken Follett,B0973334,0,978-1509848508,0,,,,
316011,Winter of The World,Ken Follett,B0970930,0,R9781447211891,0,,,,
297541,Dangerous Fortune,Ken Follett,B0970948,0,978-0330544429,0,,,,
190419,The Hammer of Eden,Ken Follett,B0973375,0,978-1509864324,0,,,,
367910,Shakespeare For Everyone-Much Ado About Nothing,Shakespeare,B0973174,0,978-1842340356,0,,,,
229846,Romeo And Juliet,Shakespeare,B0973173,0,R9788179633526,0,,,,
229845,Richard Iii,Shakespeare,B0973162,0,R9788179633519,0,,,,
356495,Hambreelmai's Loom,Mamang Dai,B0973568,0,978-9350465493,0,,,,
243221,Pathu Second Mutham,Sujatha,B0973770,0,#N/A,0,,,,
294956,Vasanth Vasanth,Sujatha,B01085874,0,978-9386606426,0,,,,
253947,Ayirathil Iruvar - kzk,Sujatha,B0973587,0,#N/A,0,,,,
253945,Pirivom Sandhippom,Sujatha,B01085871,0,#N/A,0,,,,
242529,Aryabhatta,Sujatha,B0973735,0,978-8184934090,0,,,,
242579,Vidivatharkkul Vaa!,Sujatha,B0973753,0,#N/A,0,,,,
243248,Bharathi Iruntha Veedu,Sujatha,B0973765,0,#N/A,0,,,,
243239,Austin Illam,Sujatha,B0973643,0,978-8184933734,0,,,,
366887,The Girl Who Kicked the Hornet's Nest,Stieg Larsson,B0971430,0,978-0857054111,0,,,,
382600,The Big Short Film Tie-In,Michael Lewis,B0971715,0,R9780141982946,0,,,,
193732,The Old Man and the Sea,Ernest Hemingway,B0971235,0,978-0099908401,0,,,,
308015,Oru Kaviriyai Pola,LakshmiDevnath,B01085738,0,#N/A,0,,,,
347713,Mudhal Comrade (Tamil),Marudhan,B01085755,0,978-8183683319,0,,,,
443643,Grimmtastic Girls:#3 Snow White Lucks out,Joan Holub,B01085712,0,978-9351035244,0,,,,
443640,Grimmtastic Girls: Sleeping Beauty Dreams big,Joan Holub,B01085711,0,#N/A,0,,,,
356731,THE 39 CLUES UNSTOPPABLE#04 FLASHPOINT,Gordon Korman,B0971669,0,978-0545521475,0,,,,
475022,BEEMANUM HANUMANUM,Unknown,B01085587,0,#N/A,0,,,,
475582,THABAL THALAI MARMAM,Unknown,B01085768,0,#N/A,0,,,,
475243,Dr. A.P.J ABDUL KALAM VAZHKAI VARALARU,Unknown,B01085906,0,#N/A,0,,,,
475085,COMIC CAPERS TOPPER,Unknown,B01085621,0,#N/A,0,,,,
210928,Snow White and the Seven Dwarfs,Unknown,B0971779,0,R9788176935784,0,,,,
210921,Beauty and the Beast,Unknown,B0971816,0,R9788176935708,0,,,,
374316,Billionaire,Peter James,B0973281,0,978-1447256014,0,,,,
353204,Dead Letter Drop (English),Peter James,B0973285,0,978-1447255956,0,,,,
352264,A Ghost Tale for Christmas Time (English),Mary Pope Osborne,B0971563,0,978-1627659529,0,,,,
353445,Sahyadri Adventure - Anirudhs Dream (English),Deepak Dalal,B0973630,0,978-9383260669,0,,,,
335394,Andaman Adventure : The Jarawa,Deepak Dalal,B0973631,0,978-8129141842,0,,,,
335392,Lakshadweep,Deepak Dalal,B0973637,0,978-0143449447,0,,,,
335391,Ladakh Adventure,Deepak Dalal,B0973638,0,978-0143449386,0,,,,
372535,The Zahir,Paulo Coelho,B0970348,0,R9780008140267,0,,,,
240862,Aleph,Paulo Coelho,B0973288,0,978-8126434596,0,,,,
205253,The Painter Of Signs,R.K.Narayan,B0970965,0,R9788185986104,0,,,,
205251,The Vendor Of Sweets,R.K.Narayan,B0970966,0,978-8185986098,0,,,,
145574,Talkative Man,R.K.Narayan,B0971647,0,R9788185986128,0,,,,
325776,Meeting Life,J Krishnamurti,B0973837,0,978-0140103434,0,,,,
336470,The Ring,Danielle Steel,B0971639,0,R9780440173922,0,Romance,,,
315762,The Golden Gate,Vikram Seth,B0971091,0,R9780143419204,0,,,,
476802,Thoondil kadhaigal,Sujatha,B01085873,0,#N/A,0,,,,
359678,Vittu Viduthalaiyagi..,Vaasanthi,B01085899,0,#N/A,0,,,,
271173,DADDYS LITTLE GIRL,Mary Higgins Clark,B01085756,0,978-0743449373,0,,,,
243643,Malathi,Devan,B01085637,0,#N/A,0,,,,
243635,Rajaththin Manoradham,Devan,B01085638,0,978-8183683142,0,,,,
352266,Highway on My Plate - 2 : The Indian Guide to Roadside Eating (English),Rocky Singh,B0970404,0,978-8184001518,0,,,,
245179,"Chicken Soup For The Golfer's Soul: 101 Stories Of Insights, Inspiration And Laughter On The Links",Jack Canfield,B01085678,0,978-1558746596,0,,,,
168042,Chicken soup for the Indian Golden Soul,Jack Canfield,B01085677,0,978-9380658223,0,,,,
197428,WHAT TO EXPECT WHEN YOURE EXPECTING (new 4th edition)- completely revised and updated,Heidi Murkoff,B0973333,0,978-8171673407,0,,,,
368561,The Emperor of All Maladies : A Biography of Cancer,Siddhartha Mukherjee,B0970388,0,978-0007428052,0,,,,
407620,Middle School: Hollywood 101,James Patterson,B01085685,0,978-1784756819,0,,,,
374289,Homeroom Diaries,James Patterson,B0971209,0,R9780099596271,0,,,,
190594,Dilbert Future: Thriving on Stupidity,Scott Adams,B0971643,0,R9780752211619,0,,,,
294659,Nelson mandela,Unknown,B0973129,0,,0,,,,
294645,Let's Conserve Energy,Unknown,B0973091,0,#N/A,0,,,,
293606,The Wise Owl and the Foolish Birds,Unknown,B0971788,0,R9788176937825,0,,,,
293605,The Vain Stag,Unknown,B0971785,0,R9788176938471,0,,,,
293602,The Goatherd and the Wild Goats,Unknown,B0971784,0,R9788176938488,0,,,,
352362,The Man Who Thought Different,Steve Jobs,B0971150,10,R9780330518895,Autobiography,,,,
383673,I Am Malala: The Girl Who Stood Up for Education and was Shot by the Taliban,Malala Yousafzai,B0971378,10,#N/A,Autobiography,,,,
271346,LOSING MY VIRGINITY,Branson Richard,B0972884,6,R9780753519554,Autobiography,,,,
370438,My Life,A.P.J. Abdul Kalam,B0972093,3,R9788129137890,Autobiography,,,,
188963,PAPILLON,"Charriere, Henri",B0970629,2,R9780007330102,Autobiography,,,,
241084,Wings Of Fire: An Autobiography Of APJ Abdul Kalam,Abdul Kalam With Arun Tiwari,B0971290,2,978-8173711466,Autobiography,,,,
193507,It's Not About The Bike,"Armstrong, Lance",B0970342,1,R9780224060875,Autobiography,,,,
372366,My India: Notes for the Future,A.P.J. Abdul Kalam,B0970665,1,R9780143333531,Autobiography,,,,
347935,A Manifesto for Change,A.P.J. Abdul Kalam,B0972856,0,R9789351361725,Autobiography,,,,
243561,Oliver Twist,Charles Dickens,B0973139,3,#N/A,Classic,,,,
343377,The First Samurai,Geronimo Stilton,B0971756,16,R9781597074346,Comics,,,,
187538,TINTIN THE BLACK ISLAND,Herge,B0971432,15,R9781405206181,Comics,,,,
210515,The Adventures Of Suppandi - 1,Unknown,B0972029,14,R9788189999001,Comics,,,,
187521,THE ADVENTURES OF TINTIN- KING OTTOKAR'S SCEPTRE,Herge,B0971445,14,978-1405206198,Comics,,,,
239030,Tantri The Mantri - 2,Unknown,B0972028,13,R9788184823189,Comics,,,,
363486,Tantri the Mantri Royal Wicked,Rajani Thindiath  									,B0972031,13,R9789350857441,Comics,,,,
187536,THE ADVENTURE OF TINTIN- THE BROKEN EAR,Herge,B0971443,12,978-1405208055,Comics,,,,
187522,TINTIN FLIGHT 714,Herge,B0971440,12,R9781405206334,Comics,,,,
187530,TINTIN RED RACKHAM'S TREASURE,Herge,B0971450,12,R9781405206235,Comics,,,,
187528,TINTIN THE CALCULUS AFFAIR,Herge,B0971448,11,R9781405206297,Comics,,,,
186996,2. ASTERIX AND THE GOLDEN SICKLE,"Goscinny, Rene & Uderzo, Albert",B0972787,10,R9780752866130,Comics,,,,
305720,Tinkle Double Digest,Unknown,B0977994,10,R305720,Comics,,,,
305720,Tinkle Double Digest,Unknown,B0972108,10,978-9385874611,Comics,,,,
187519,TINTIN LAND OF BLACK GOLD,Herge,B0971449,9,R9781405206266,Comics,,,,
187518,THE ADVENTURES OF TINTIN- DESTINATION MOON,Herge,B0971441,9,978-1405206273,Comics,,,,
187177,CALVIN & HOBBES: AUTHORITATIVE,"Watterson,Bill",B0971426,9,R9780751507959,Comics,,,,
187024,6. ASTERIX AND CLEOPATRA,"Goscinny, Rene & Uderzo, Albert",B0972805,9,R9780752866079,Comics,,,,
187010,3. ASTERIX AND THE GOTHS,"Goscinny, Rene & Uderzo, Albert",B0972788,9,R9780752866154,Comics,,,,
394444,Tinkle Double Digest No. 156,Unknown,B0996110,9,#N/A,Comics,,,,
305720,Tinkle Double Digest,Unknown,B0972109,9,978-9385874611,Comics,,,,
216854,Poets And Thinkers,Unknown,B0972019,9,R9788184823844,Comics,,,,
376432,Phantom Singles 12T: The Animal Collector / The Treasure Hunters,Lee Falk,B0973085,2,978-0345544940,Comics,,,,
376423,Phantom Singles 12T: The Secret City/Secret Temple On Eden,Lee Falk,B0973096,2,#N/A,Comics,,,,
370596,Tinkle Presents - The Throne is Mine,Anant PaiPai,B01085594,2,978-1408855706,Comics,,,,
376428,Phantom Singles 12T: The Hit Men/Ghost Pirates,Lee Falk,B0973098,1,#N/A,Comics,,,,
376430,Ghost Guest / The Viper God,Lee Falk,B0973100,1,978-4550069960,Comics,,,,
376429,Phantom Singles 12T: The Locust God/The Jungle Gang,Lee Falk,B0973097,0,#N/A,Comics,,,,
376424,Phantom Singles 12T: Graffiti/Return Of Chatu,Lee Falk,B0973093,0,#N/A,Comics,,,,
376431,The Immortal Man / Ordeal at Sea,Lee Falk,B0973099,0,978-8128639234,Comics,,,,
376426,The Connoisseurs / The Dark Pirates,Lee Falk,B0973095,0,978-1449457952,Comics,,,,
376425,Stripes / Jungle Mystery,Lee Falk,B0973094,0,978-0195622577,Comics,,,,
310326,The Casual Vacancy,J. K. Rowling,B0766876,12,978-0751552867,Fiction,,,,
372361,Reckless (Sidney Sheldon's),Tilly Bagshawe,B0972131,9,978-0008146849,Fiction,,,,
374306,ALL THE LIGHT WE CANNOT SEE,Anthony Doerr,B0970605,8,R9780008172428,Fiction,,,,
188572,AC-THE UNEXPECTED GUEST,Agatha Christie,B0973374,8,978-0008196677,Fiction,,,,
189015,AC - MURDER ON ORIENT EXPRESS,Agatha Christie,B0970370,8,R9780007282630,Fiction,,,,
196896,The Lost Symbol (PB),"Brown, Dan",B0972816,8,R9780552161237,Fiction,,,,
193273,Angels And Demons,"Brown, Dan",B0971444,6,R9780552161268,Fiction,,,,
189031,AC - SAD CYPRESS,Agatha Christie,B0973401,5,#N/A,Fiction,,,,
188988,AC - DEATH ON THE NILE,Agatha Christie,B0973392,5,#N/A,Fiction,,,,
188987,DEATH IN THE CLOUDS,Agatha Christie,B0970356,5,978-0007451609,Fiction,,,,
363642,Killing Floor,Lee Child,B0971520,5,R9780553826166,Fiction,,,,
193589,Digital Fortress,"Brown, Dan",B0972818,4,R9780552161251,Fiction,,,,
193418,"Hard Way, The","Child, Lee",B0970360,4,978-0857500137,Fiction,,,,
359045,Quiver full of Arrows (English)        (Paperback),Jeffrey Archer  									,B0971571,4,978-1447221869,Fiction,,,,
189053,AC-HICKORY DICKORY DOCK,Agatha Christie,B0970367,4,R9780007299669,Fiction,,,,
189028,AC - POIROT INVESTIGATES,Agatha Christie,B0973373,4,#N/A,Fiction,,,,
189023,AC - PARKER PYNE INVESTIGATES,Agatha Christie,B0973266,4,#N/A,Fiction,,,,
188999,AC - HOUND OF DEATH,Agatha Christie,B0973371,4,978-9352685486,Fiction,,,,
404920,Night School (Jack Reacher #21),Lee Child,B01006419,4,978-0857502704,Fiction,,,,
363665,STONE COLD SPL (English),Baldacci David  									,B0971199,3,978-8171673407,Fiction,,,,
354265,61 Hours				,"Child, Lee								",B0972891,3,978-0553825565,Fiction,,,,
407180,The Sleeping Beauty Killer,Mary Higgins Clark And Alafair Burke,B01007680,3,978-1471154225,Fiction,,,,
203077,Gone Tomorrow,"Child, Lee",B0970369,3,R9780553818123,Fiction,,,,
366412,Without Fail,Lee Child  									,B0971516,3,R9780857500090,Fiction,,,,
363656,Only Time Will Tell,Jeffrey Archer  									,B0971148,3,R9781408844441,Fiction,,,,
196919,TO KILL A MOCKING BIRD,"Lee, Harper",B0971241,3,978-8195235056,Fiction,,,,
352270,Never Go Back (English),Lee Child,B0971514,3,R9780553825541,Fiction,,,,
194141,AIRPORT,"Hailey, Arthur",B0972154,3,979-8129108011,Fiction,,,,
189049,AC-CARDS ON THE TABLE,Agatha Christie,B0973372,3,978-0008164898,Fiction,,,,
189026,AC - PERIL AT END HOUSE,Agatha Christie,B0970357,3,R9780007282654,Fiction,,,,
188990,DUMB WITNESS,Agatha Christie,B0973370,3,#N/A,Fiction,,,,
188975,AC - AND THEN THERE WERE NONE,Agatha Christie,B0970366,3,R9780007282319,Fiction,,,,
407500,Cross the Line (Alex Cross #24),James Patterson,B01006451,2,978-0099594345,Fiction,,,,
189010,AC - MURDER IN THE MEWS,Agatha Christie,B0973400,2,#N/A,Fiction,,,,
360543,Worth Dying For,Lee Child,B0971493,2,R9780553825480,Fiction,,,,
292460,Memoirs of a Geisha,Arthur Golden,B0971550,2,R9780099282853,Fiction,,,,
194340,OVERLOAD,"Hailey, Arthur",B0972133,2,979-8129108059,Fiction,,,,
194339,Arthur Halley In High places,"Hailey, Arthur",B0972124,2,978-1173755171,Fiction,,,,
193726,Nothing To Lose,"Child, Lee",B0970376,2,R9780553818116,Fiction,,,,
369063,Make Me (Jack Reacher Thriller),Lee Child  									,B0971498,2,R9780857502896,Fiction,,,,
363666,Tripwire (English),Lee Child  									,B0971528,2,R9780857500069,Fiction,,,,
359099,Jack Reacher (One Shot) (English)        (Paperback),Lee Child  									,B0971529,2,978-0857501189,Fiction,,,,
355767,Life After Life (English)        (Paperback),Author: Kate Atkinson,B0971635,2,978-0552776639,Fiction,,,,
346900,Deadline,"Brown, Sandra",B0971459,2,R9781444732245,Fiction,,,,
372582,Atlas shrugged,Ayan Rand,B0971346,2,R9781101991046,Fiction,,,,
372581,Fountain head,Ayan Rand,B0970615,2,R9781101990896,Fiction,,,,
356342,Second Honeymoon (English)        (Paperback),Author: James Patterson,B0971236,1,978-4550069960,Fiction,,,,
350838,Private India (English),Ashwin Sanghi & James Patterson,B0970925,1,R9780099586395,Fiction,,,,
367221,First Among Equals,Jeffrey Archer  									,B0971596,1,#N/A,Fiction,,,,
355779,Drop Shot (English)        (Paperback),Author: Harlan Coben,B0971858,1,R9781409116998,Fiction,,,,
403807,No Man's Land,David Baldacci,B01006767,1,978-1447277491,Fiction,,,,
361102,Gone Tomorrow (English),Lee Child  									,B0971525,1,R9780553824698,Fiction,,,,
363682,Nothing To Lose (English),Lee Child  									,B0971532,1,978-0553824414,Fiction,,,,
361105,After We Collided (English),Anna Todd,B0973308,1,978-1501104008,Fiction,,,,
354576,After (Part of The After Series),Anna Todd,B0973805,1,978-1982111007,Fiction,,,,
188919,RIGHTEOUS MEN THE,"Bourne, Sam",B0970354,1,R9780007269471,Fiction,,,,
297530,Honour Among Thieves,"Archer, Jeffrey Archer",B0971163,1,R9781447221838,Fiction,,,,
309439,The Drowning,Camilla Lackberg,B0972827,1,R9780007419548,Fiction,,,,
187710,FIVE PEOPLE YOU MEET IN HEAVEN,"Albom,Mitch",B0971463,1,R9780751536140,Fiction,,,,
188312,TUESDAYS WITH MORRIE,"Albom,Mitch",B0971472,1,978-0751527377,Fiction,,,,
189022,AC - PALE HORSE,Agatha Christie,B0973402,1,#N/A,Fiction,,,,
189019,AC - NEMESIS,Agatha Christie,B0970364,1,R9780007299768,Fiction,,,,
189001,AC - LISTERDALE MYSTERY,Agatha Christie,B0973382,1,#N/A,Fiction,,,,
359105,WHEELS,Arthur Hailey,B0972155,0,R9788129135551,Fiction,,,,
361104,The Affair (English),Lee Child  									,B0971534,0,R9780553825503,Fiction,,,,
194342,THE FINAL DIAGNOSIS,"Hailey, Arthur",B0972123,0,#N/A,Fiction,,,,
194341,STRONG MEDICINE,"Hailey, Arthur",B0972128,0,978-0330288798,Fiction,,,,
188645,PURPLE HIBISCUS,Chimamanda Ngozi Adichie,B0973330,0,978-0007272358,Fiction,,,,
188644,HALF OF A YELLOW SUN,Chimamanda Ngozi Adichie,B0970630,0,R9780007272372,Fiction,,,,
187716,FOR ONE MORE DAY,"Albom,Mitch",B0973047,0,978-0751537536,Fiction,,,,
303941,"COLUMBUS AFFAIR, THE",BerrySTEVE,B0971477,0,#N/A,Fiction,,,,
372602,How to Memorize anything,Adithi Singhal,B0972888,5,R9788184005219,Health and Fitness,,,,
192014,India' s Struggle For Independence,"Chandra, Bipan",B0970612,2,R9780140107814,History,,,,
192015,India Since Independence R/edi,"Chandra, Bipin",B0970611,1,R9780143104094,History,,,,
191065,Argumentative Indian : Writings On India,Amartya Sen,B0971020,0,R9780141012117,History,,,,
364029,Scion of Ikshvaku,Amish,B0972069,13,R9789385152146,Indian writing,,,,
310936,What Young India Wants,Chetan Bhagat,B0721328,13,978-8129135544,Indian writing,,,,
199046,IMMORTALS OF MELUHA,Amish,B0972064,11,R9789380658742,Indian writing,,,,
249416,Revolution 2020,Chetan Bhagat,B0585486,11,978-8129124401,Indian writing,,,,
361482,The Immortals of Meluha        (Paperback),Amish,B0973629,10,#N/A,Indian writing,,,,
403773,The Serpent's Revenge: Unusual Tales from the Mahabharata,Sudha Murty,B01000187,10,978-0143427858,Indian writing,,,,
402453,One Indian Girl,Chetan Bhagat,B0995475,10,#N/A,Indian writing,,,,
357347,Something Happened on the Way to Heaven : 20 Inspiring Real - Life Stories (English)        (Paperback),Sudha Murty (Ed.),B0971724,10,978-8129142146,Indian writing,,,,
362102,The Magic Drum and Other Favourite Stories,Sudha Murty,B0971725,9,#N/A,Indian writing,,,,
189301,The Palace of Illusions,Chitra Divakaruni,B0971285,5,R9780330458535,Indian writing,,,,
361481,Nagargalin Ragayasam - The Secret of the Nagas        (Paperback),Amish,B0973472,5,978-9384030537,Indian writing,,,,
355608,Five Point Someone : What Not to do at Iit (English),Chetan Bhagat,B0972140,5,#N/A,Indian writing,,,,
308601,The Krishna Key,Ashwin Sanghi,B0972081,4,R9789381626689,Indian writing,,,,
188646,The White Tiger PB English,Aravind Adiga,B0973814,4,978-4550069960,Indian writing,,,,
384000,The Oath Of The Vayuputras - Tamil,Amish,B0973557,4,#N/A,Indian writing,,,,
407401,All rights reserved for you,Sudeep Nagarkar,B01007541,4,#N/A,Indian writing,,,,
188918,"BOMBAY RAINS,  BOMBAY GIRLS (PB )",Bose Anirban,B0972150,4,#N/A,Indian writing,,,,
192204,Prince Of Ayodhya,"Banker, Ashok K.",B0972819,4,R9780143033332,Indian writing,,,,
190302,Brushing Up the Years,"Laxman, R K",B0971291,4,R9780143103660,Indian writing,,,,
402453,One Indian Girl,Chetan Bhagat,B01020174,4,#N/A,Indian writing,,,,
367601,Making India Awesome: New Essays and Columns,Chetan Bhagat,B0924570,4,#N/A,Indian writing,,,,
355601,2 States : The Story of My Marriage (English),Chetan Bhagat,B0972135,4,#N/A,Indian writing,,,,
375689,Our Impossible Love,Durjoy Dutta,B0971074,3,R9780143424611,Indian writing,,,,
378500,The Sialkot Saga,Ashwin Sanghi,B0972068,3,R9789385724060,Indian writing,,,,
318627,The Rozabal Line,Ashwin Sanghi,B0972120,3,R9789381626825,Indian writing,,,,
361969,World's Best Boyfriend,Durjoy Datta  									,B0971051,3,#N/A,Indian writing,,,,
355851,The Lowland,Author: Jhumpa Lahiri,B0970345,3,978-0670095414,Indian writing,,,,
348960,When Only Love Remains,Durjoy Datta,B0971064,3,R9780143422648,Indian writing,,,,
342284,If Its Not Forever Its Not Love,Durjoy Datta,B0971111,3,R9780143421566,Indian writing,,,,
355603,The 3 Mistakes of My Life (English),Chetan Bhagat,B0972138,3,R9788129135513,Indian writing,,,,
355594,One Night at the Call Centre (English),Chetan Bhagat,B0972139,3,R9788129135506,Indian writing,,,,
372527,Mistress,Anita Nair,B0970949,3,R9780143424765,Indian writing,,,,
211614,YARO IVAR YARO?,Cho,B0973893,2,#N/A,Indian writing,,,,
336331,Hold my hand,Durjoy Datta,B0971113,2,R9780143420903,Indian writing,,,,
344766,"Oh Yes, Im Single! And So is My Girlfriend!",Durjoy Datta,B0971108,2,#N/A,Indian writing,,,,
344763,Till the Last Breath,Durjoy Datta,B0971073,2,R9780143421573,Indian writing,,,,
191420,Dose Of Laughter,"Laxman, R. K.",B0971079,2,R9780143028932,Indian writing,,,,
188864,COMPLETE SHORT STORIES - I,"Asimov, Isaac",B0973264,2,#N/A,Indian writing,,,,
367084,Love . . . Not for Sale!,Anurag Garg,B0970489,2,R9788184006728,Indian writing,,,,
413033,The Rise of Sivagami - Bahubali:Before The Beginning Book 1,Anand Neelakantan,B01085593,2,#N/A,Indian writing,,,,
363530,Flood of Fire,Amitav Ghosh,B0970662,1,R9780670082162,Indian writing,,,,
363524,The House that B. J. Built,Anuja Chauhan  									,B0972063,1,R9789385152184,Indian writing,,,,
407362,Black Suits You,Novoneel Chakraborty,B01007606,1,#N/A,Indian writing,,,,
188964,ZOYA FACTOR THE,Chauhan Anuja,B0973816,1,978-9385724831,Indian writing,,,,
335593,Flat-Track Bullies,Balaji Venkataramanan,B0973815,1,978-9383331000,Indian writing,,,,
325425,Those Pricey Thakur Girls,Anuja Chauhan,B0970631,1,R9789350296028,Indian writing,,,,
202959,Vote for Laughter,"Laxman, R.K.",B0971040,1,R9780143030867,Indian writing,,,,
