TITLE_ID,TITLE,AUTHOR,Language,BOOK_NO,TIMES_RENTED,Categoryï¿½,ISBN
205073,GERONIMO STILTON #45 SAVE THE WHITE WHALE!,Geronimo Stilton ,English,B01018505,10,Pre Teen,978-0545103770
205075,GERONIMO STILTON #46 THE HAUNTED CASTLE,Geronimo Stilton ,English,B0971296,14,Pre Teen,978-0545103749
316237,GERONIMO STILTON #47 RUN FOR THE HILLS GERONIMO,Geronimo Stilton ,English,B0971295,8,Pre Teen,978-0545331326
319457,Geronimo Stilton #48: The Mystery in Venice,Geronimo Stilton ,English,B0971309,6,Pre Teen,978-0545340977
319463,GERONIMO STILTON #49 THE WAY OF THE SAMURAI,Geronimo Stilton ,English,B0971340,12,Pre Teen,978-0606260947
327725,Geronimo Stilton #52  Mouse in Space!,Geronimo Stilton ,English,B01018700,11,Pre Teen,978-0545481915
340877,Geronimo Stilton #55: The Golden Statue Plot,Geronimo Stilton ,English,B0971196,7,Pre Teen,978-0545556293
350078,GERONIMO STILTON #57 THE STINKY CHEESE VACATION,Geronimo Stilton ,English,B0971121,8,Pre Teen,978-9351033073
359632,Geronimo Stilton #59: Welcome to Moldy Manor,Geronimo Stilton ,English,B0971145,6,Pre Teen,978-9351036388
394181,Geronimo Stilton #63: The Cheese Experiment,Geronimo Stilton ,English,B0982890,11,Pre Teen,978-9385887352
403667,Geronimo Stilton #64: The Magical Mission,Geronimo Stilton ,English,B01002386,14,Pre Teen,978-9386106254
455682,Geronimo Stilton #67The Chocolate Chase,Geronimo Stilton ,English,B01085649,2,Pre Teen,#N/A
210472,Geronimo Stilton #Special E: Christmas Catastrophe,Geronimo Stilton ,English,B0971146,8,Pre Teen,978-0545009027
364361,Geronimo Stilton and the Kingdom of Fantasy #7: The Enchanted Charms,Geronimo Stilton ,English,B0995579,22,Pre Teen,978-9351035497
386304,Geronimo Stilton And The Kingdom Of Fantasy #8 The Hour Of Magic,Geronimo Stilton ,English,B0980744,23,Pre Teen,#N/A
448443,Geronimo Stilton and the Kingdom of Fantasy: Special Edition #2: The Dragon of Fortune,Geronimo Stilton ,English,B01085650,0,Pre Teen,#N/A
394182,Geronimo Stilton Cavemice #11: Sea Monster Surprise,Geronimo Stilton ,English,B0982925,6,Pre Teen,978-4550069960
340878,Geronimo Stilton Cavemice #3: Help I'm in Hot Lava!,Geronimo Stilton ,English,B0971175,2,Pre Teen,978-0606324076
382638,Geronimo Stilton Classic Tales: Treasure Island,Geronimo Stilton ,English,B0971139,16,Pre Teen,978-9351039822
357436,GERONIMO STILTON HEROMICE #1: MICE TO THE RESCUE!,Geronimo Stilton ,English,B01018687,14,Pre Teen,978-9352751556
373296,Geronimo Stilton Heromice #4: The Perilous Plants,Geronimo Stilton ,English,B0971305,11,Pre Teen,978-4550069960
448420,"Geronimo Stilton Spacemice Vol 11:We'll Bite Your Tail, Geronimo!",Geronimo Stilton ,English,B01085648,0,Pre Teen,978-9386313751
357435,"Geronimo Stilton Spacemice#2 : You're Mine, Captain!",Geronimo Stilton ,English,B0971342,4,Pre Teen,#N/A
348165,Geronimo Stilton the hunt for the golden book,Geronimo Stilton ,English,B0977841,15,Pre Teen,#N/A
348165,Geronimo Stilton the hunt for the golden book,Geronimo Stilton ,English,B0971661,15,Pre Teen,#N/A
152893,GERONIMO STILTON#03 THE COLISEUM CON,Geronimo Stilton ,English,B0971754,4,Pre Teen,978-1932319446
205068,GERONIMO STILTON#06 WHO STOLE THE MONA LISA ? (GRAPHIC),Geronimo Stilton ,English,B0971749,9,Pre Teen,978-1597072229
271042,GERONIMO STILTON#08 PLAY IT AGAIN MOZART! (GRAPHIC),Geronimo Stilton ,English,B0971752,8,Pre Teen,978-1597072779
308888,GERONIMO STILTON#10 GERONIMO STILTON SAVES THE OLYMPICS (GRAPHIC),Geronimo Stilton ,English,B0971757,13,Pre Teen,978-1597073745
343379,GERONIMO STILTON#11 WELL ALWAYS HAVE PARIS (GRAPHIC),Geronimo Stilton ,English,B0971758,13,Pre Teen,978-1597073486
340053,Geronimo Stilton: The Enormouse Pearl Heist,Geronimo Stilton ,English,B0971324,9,Pre Teen,978-0545341035
205074,GERONIMO STILTON: THEA STILTON AND THE CHERRY BLOSSOM ADV,Geronimo Stilton ,English,B0971192,10,Pre Teen,978-1932319446
196650,GERONIMO STILTON: THEA STILTON AND THE DRAGONS CODE,Geronimo Stilton ,English,B0971122,6,Pre Teen,#N/A
141061,GERONIMO STILTON: THEA STILTON AND THE GHOST OF THE SHIPWRECK,Geronimo Stilton ,English,B0971124,8,Pre Teen,#N/A
196651,GERONIMO STILTON: THEA STILTON AND THE MOUNTAIN OF FIRE,Geronimo Stilton ,English,B0971120,4,Pre Teen,#N/A
196651,GERONIMO STILTON: THEA STILTON AND THE MOUNTAIN OF FIRE,Geronimo Stilton ,English,B0977683,2,Pre Teen,#N/A
166204,GERONIMO STILTON: THEA STILTON AND THE MYSTERY IN PARIS,Geronimo Stilton ,English,B01018329,9,Pre Teen,#N/A
196652,GERONIMO STILTON: THEA STILTON AND THE SECRET CITY,Geronimo Stilton ,English,B0977832,6,Pre Teen,#N/A
345223,Geronimo Stilton's: Flight of the Red Bandit,Geronimo Stilton ,English,B0971141,8,Pre Teen,978-9351031918
196137,GERONIMOS  VALENTINE,Geronimo Stilton ,English,B0971180,5,Pre Teen,978-0545021364
340160,"Get into Gear, Stilton!",Geronimo Stilton ,English,B0971174,13,Pre Teen,#N/A
339348,Ghost Pirate Treasure -Geronimo Stilton,Geronimo Stilton ,English,B0973005,5,Pre Teen,978-0545307444
466850,Gs Mini Mystery #3: The Mouse Hoax,Geronimo Stilton ,English,B01085653,0,Pre Teen,978-4550069960
195939,I  AM  TOO  FOND  OF  MY  FUR,Geronimo Stilton ,English,B0971313,4,Pre Teen,978-0439559676
195946,ITS  HALLOWEEN  YOU  FRAIDY  MOUSE,Geronimo Stilton ,English,B0971190,3,Pre Teen,978-0439559737
402449,Lights Camera Action (Thea Stilton Mouseford Academy#11),Geronimo Stilton ,English,B0997276,6,Pre Teen,978-1932319446
195937,LOST  TREASURE  OF  THE  EMERALD,Geronimo Stilton ,English,B0971319,15,Pre Teen,978-0439559638
281741,Meet Me in Horrorwood,Geronimo Stilton ,English,B0973007,7,Pre Teen,978-0606229470
195947,MERRY  CHRISTMAS GERONIMO,Geronimo Stilton ,English,B0971185,6,Pre Teen,978-0545021357
443622,Micekings#5 The Mysterious Message,Geronimo Stilton ,English,B01085646,5,Pre Teen,#N/A
196122,MY  NAME  IS  STILTON  GERONIMO  S,Geronimo Stilton ,English,B0971118,7,Pre Teen,978-0439691420
379448,My Autosaurus Will Win -  Geronimo Stilton Cavemice #10,Geronimo Stilton ,English,B0971144,4,Pre Teen,978-9351039990
195941,PAWS  OFF  CHEDDARFACE,Geronimo Stilton ,English,B0971315,4,Pre Teen,978-0439559683
423946,Pirate Space cat Attack (Geronimo Stilton Space mice #10),Geronimo Stilton ,English,B01085647,2,Pre Teen,978-1338088601
195942,RED  PIZZAS  FOR  A  BLUE  COUNT,Geronimo Stilton ,English,B0971310,6,Pre Teen,978-0439559690
339347,Return of the Vampire  - Geronimo Stilton,Geronimo Stilton ,English,B0973020,9,Pre Teen,978-0545393492
352860,Ride for Your Life! (English),Geronimo Stilton ,English,B0973022,6,Pre Teen,978-8129124913
196121,SHIPWRECK  ON  THE  PIRATE  ISLAND,Geronimo Stilton ,English,B0971179,5,Pre Teen,978-0439691413
412962,Slurp Monster Showdown : Space mice # 09,Geronimo Stilton ,English,B01017811,7,Pre Teen,978-9386313171
420722,"Stay Strong, Geronimo! Micekings #4: Geronimo Stilton",Geronimo Stilton ,English,B01085645,0,Pre Teen,978-0606397223
196123,SURFS  UP  GERONIMO,Geronimo Stilton ,English,B0971176,5,Pre Teen,978-8408059929
195950,THE  MONA  MOUSA  CODE,Geronimo Stilton ,English,B0971189,7,Pre Teen,978-0439661645
196133,THE  MOUSE  ISLAND  MARATHON,Geronimo Stilton ,English,B0971188,7,Pre Teen,978-0439841214
196129,THE  MUMMY  WITH  NO  NAME,Geronimo Stilton ,English,B0971116,8,Pre Teen,978-0439841177
196134,THE  MYSTERIOUS  CHEESE  THIEF,Geronimo Stilton ,English,B0971187,8,Pre Teen,978-0439023122
196128,THE  SEARCH  FOR  SUNKEN  TREASURE,Geronimo Stilton ,English,B0971323,7,Pre Teen,978-0439841160
196125,THE  SECRET  OF  CACKLEFUR  CASTLE,Geronimo Stilton ,English,B0971303,7,Pre Teen,#N/A
195949,THE  TEMPLE  OF  THE  RUBY  OF  FIR,Geronimo Stilton ,English,B0971184,11,Pre Teen,978-1782265351
196124,THE  WILD  WILD  WEST,Geronimo Stilton ,English,B0971198,9,Pre Teen,978-1782268062
322176,The Amazing Voyage - Book 3,Geronimo Stilton ,English,B0971678,26,Pre Teen,#N/A
320706,THE DRAGON PROPHECY- BOOK 4,Geronimo Stilton ,English,B0977708,27,Pre Teen,#N/A
400000,The Famouse Fjord Race (Geronimo Stilton Mice kings #2),Geronimo Stilton ,English,B0997084,10,Pre Teen,978-1932319446
343377,The First Samurai,Geronimo Stilton ,English,B0971756,16,Comics,#N/A
420723,The Hunt for the 100th Key : Geronimo Stilton Special Edition,Geronimo Stilton ,English,B01085654,3,Pre Teen,978-9386313218
382346,The Hunt for the Secret Papyrus (Geronimo Stilton: Special Edition),Geronimo Stilton ,English,B0971659,23,Pre Teen,978-9385887758
345428,The Journey through Time,Geronimo Stilton ,English,B0971676,29,Pre Teen,978-9351031932
281743,The Kingdom of Fantasy - Book 1,Geronimo Stilton ,English,B0971658,27,Pre Teen,978-0545307710
400001,The Phantom Of The Theater : Creepella Von Cacklefur #8,Geronimo Stilton ,English,B0997077,6,Pre Teen,978-0545750295
281740,The Quest for Paradise - Book 2,Geronimo Stilton ,English,B01018189,12,Pre Teen,#N/A
377723,THE RACE AGAINST TIME -  GERONIMO STILTON JOURNEY THROUGH TIME #3,Geronimo Stilton ,English,B0970976,27,Pre Teen,978-0545872416
352859,The Search for Treasure (English),Geronimo Stilton ,English,B0971656,25,Pre Teen,978-0439841160
436845,The Ship of Secrets (Geronimo Stilton and the Kingdomof Fantasy #10),Geronimo Stilton ,English,B01085908,3,Pre Teen,978-9351033141
416607,The Smelly Search : Cavemice#13,Geronimo Stilton ,English,B01024300,3,Pre Teen,978-4550069960
338872,The Stone of Fire  Cavemice#01,Geronimo Stilton ,English,B0971193,13,Pre Teen,978-0545447744
357431,The Super Chef Contest,Geronimo Stilton ,English,B0971140,7,Pre Teen,978-9351033288
339346,The Thirteen Ghosts,Geronimo Stilton ,English,B0973006,15,Pre Teen,978-0545307420
377722,THE UNDERWATER PLANET - SPACE MICE #6:,Geronimo Stilton ,English,B0971321,10,Pre Teen,978-9351038238
340157,The Volcano of Fire : The Fifth Adventure in the Kingdom of Fantasy,Geronimo Stilton ,English,B0981998,29,Pre Teen,978-8171673407
402450,The Wizards Wand (The Kingdom Of Fantasy#09),Geronimo Stilton ,English,B0997152,30,Pre Teen,978-9386106230
338871,Thea Stilton and the Dancing Shadows,Geronimo Stilton ,English,B0971129,9,Pre Teen,978-0545481878
340158,Thea Stilton and the Legend of the Fire Flowers,Geronimo Stilton ,English,B01018697,8,Pre Teen,978-0545481885
341657,Thea Stilton and the Spanish Dance Mission,Geronimo Stilton ,English,B0971197,6,Pre Teen,978-0545556262
466848,Thea Stilton Mouseford Academy #13: Sea Turtle Rescue,Geronimo Stilton ,English,B01085884,0,Pre Teen,978-9386041135
350080,THEA STILTON#19 THEA STILTON AND THE CHOCOLATE SABOTAGE,Geronimo Stilton ,English,B0971173,12,Pre Teen,978-9351032182
335494,Thea Stilton: And the Mystery on the Orient Express,Geronimo Stilton ,English,B0971119,5,Pre Teen,#N/A
455660,Thea Stilton: Special Edition #6 Geronimo Stilton Adventure-The Land of Flowers,Geronimo Stilton ,English,B01085882,6,Pre Teen,#N/A
324986,THEA STILTON: THE JOURNEY TO ATLANTIS,Geronimo Stilton ,English,B0971663,15,Pre Teen,#N/A
324986,THEA STILTON: THE JOURNEY TO ATLANTIS,Geronimo Stilton ,English,B0977722,6,Pre Teen,#N/A
196126,VALENTINES  DAY  DISASTER,Geronimo Stilton ,English,B0971298,3,Pre Teen,978-0439691475
196135,VALLEY  OF  THE  GIANT  SKELETONS,Geronimo Stilton ,English,B0971135,10,Pre Teen,978-0545021326
338873,Watch Your Tail!  Cavemice#02,Geronimo Stilton ,English,B0971194,7,Pre Teen,#N/A
196131,WEDDING  CRASHER,Geronimo Stilton ,English,B0971183,2,Pre Teen,978-0439841191
360379,GERONIMO STILTON - SPACEMICE#03 ICE PLANET ADVENTURE        (Paperback),Geronimo Stilton ,English,B0971320,9,Pre Teen,978-4550069960
369360,Geronimo Stilton and the Kingdom of Fantasy SE : The Phoenix of Destiny,Geronimo Stilton ,English,B01085655,5,Pre Teen,978-4550069960
367153,Geronimo Stilton Cavemice #8 : Surfing for Secrets,Geronimo Stilton ,English,B0971172,3,Pre Teen,978-0606370585
360378,Geronimo Stilton Special Edition: The Journey Through Time #2: Back in Time,Geronimo Stilton ,English,B0971737,22,Pre Teen,#N/A
367155,Heromice #2 : Robot Attack,Geronimo Stilton ,English,B01018357,17,Pre Teen,978-9351033738
367157,Heromice #3 : Flood Mission,Geronimo Stilton ,English,B01018498,12,Pre Teen,978-9351039044
361250,I'M A SCAREDY-MOUSE!  CAVEMICE#07,Geronimo Stilton ,English,B0971126,3,Pre Teen,978-0606363525
363170,The Galactic Goal,Geronimo Stilton ,English,B01018321,13,Pre Teen,#N/A
361965,The Hunt for the Curious Cheese - Geronimo Stilton Spl edn,Geronimo Stilton ,English,B0971662,20,Pre Teen,#N/A
371342,Geronimo Stilton #61: Mouse House Hunter,Geronimo Stilton ,English,B0971147,11,Pre Teen,978-1932319446
247293,Barn Storm (Step 2),"Ghigna, Charles",English,B0971943,0,Kids,978-0375861147
193902,Mice Are Nice (Step 2),"Ghigna, Charles",English,B0971957,1,Kids,978-0679889298
193913,"Oh My, Pumpkin Pie! (Step 2)","Ghigna, Charles",English,B0971952,0,Kids,#N/A
194695,Snow Wonder (Step 2),"Ghigna, Charles",English,B0971934,0,Kids,978-0375855863
208680,hungry tide,"Ghosh, Amitav",English,B0970623,1,Indian Writing,#N/A
191998,In An Antique Land - PB,"Ghosh, Amitav",English,B0971735,2,Indian Writing,978-9386392961
192912,"Shadow Lines, The","Ghosh, Amitav",English,B0971734,1,Indian Writing,#N/A
205785,THE GLASS PALACE,"Ghosh, Amitav",English,B0970639,1,Indian Writing,#N/A
190322,Calcutta Chromosome:A Novel-PB,"Ghosh,Amitav",English,B0971731,3,Indian Writing,#N/A
321220,Gone Girl,Gillian Flynn,English,B0971358,3,Fiction,#N/A
371395,Fun Bear Clares Pear,Gita Nath,English,B0973425,2,Kids,978-8131906873
190254,Blink,"Gladwell, M",English,B0970655,1,Management,978-0753553893
252048,Outliers : The Story of Success,"Gladwell, Malcolm",English,B0970638,2,Self Help,978-0141036250
368448,Evergreen More Stories of Akbar & Birbal : 15 Stories,Golden Goose Books ,English,B0973246,6,kids,978-8171673407
368462,Evergreen More Stories of Tenali Raman : 15 Stories,Golden Goose Books ,English,B0973230,3,Kids,978-8129141842
368457,Evergreen Stories of Tenali Raman : 15 Stories,Golden Goose Books ,English,B0973235,4,Kids,978-4550069960
216207,One False Note [With 6 Game Cards],Gordon Korman,English,B0971668,5,pre Teen,#N/A
356731,THE 39 CLUES UNSTOPPABLE#04 FLASHPOINT,Gordon Korman,English,B0971669,0,Pre Teen,978-0545521475
241986,The 39 Clues: Cahills Vs. Vespers: The Medusa Plot (Book 1),Gordon Korman,English,B0971672,5,Pre Teen,#N/A
186982,1. ASTERIX THE GAUL,"Goscinny, Rene & Uderzo, Albert",English,B0972786,8,Comics,978-0752866055
186983,10. ASTERIX THE LEGIONARY,"Goscinny, Rene & Uderzo, Albert",English,B0972801,7,Comics,978-8434567658
186985,11. ASTERIX AND THE CHIEFTAN'S SHIELD,"Goscinny, Rene & Uderzo, Albert",English,B0972800,4,Comics,#N/A
186986,12. ASTERIX AT THE OLYMPIC GAMES,"Goscinny, Rene & Uderzo, Albert",English,B0972799,7,Comics,#N/A
186987,13. ASTERIX AND THE CAULDRON,"Goscinny, Rene & Uderzo, Albert",English,B0972798,5,Comics,#N/A
186988,14. ASTERIX IN SPAIN,"Goscinny, Rene & Uderzo, Albert",English,B0972794,5,Comics,#N/A
186989,15. ASTERIX AND THE ROMAN AGENT,"Goscinny, Rene & Uderzo, Albert",English,B0972795,5,Comics,#N/A
186990,16. ASTERIX IN SWITZERLAND,"Goscinny, Rene & Uderzo, Albert",English,B0972796,5,Comics,978-0752866352
186991,17. THE MANSIONS OF THE GODS,"Goscinny, Rene & Uderzo, Albert",English,B0972797,3,Comics,978-0752866383
186992,18. ASTERIX AND THE LAUREL WREATH,"Goscinny, Rene & Uderzo, Albert",English,B0972793,1,Comics,978-0752866369
186993,19. ASTERIX AND THE SOOTHSAYER,"Goscinny, Rene & Uderzo, Albert",English,B0972790,3,Comics,#N/A
186996,2. ASTERIX AND THE GOLDEN SICKLE,"Goscinny, Rene & Uderzo, Albert",English,B0972787,10,Comics,#N/A
186997,20. ASTERIX IN CORSICA,"Goscinny, Rene & Uderzo, Albert",English,B0972775,2,Comics,978-0752866444
186999,21. ASTERIX AND CAESAR'S GIFT,"Goscinny, Rene & Uderzo, Albert",English,B0972776,0,Comics,978-1449457952
187000,22. ASTERIX AND THE GREAT CROSSING,"Goscinny, Rene & Uderzo, Albert",English,B0972777,4,Comics,978-0752866475
187001,23. OBELIX AND CO,"Goscinny, Rene & Uderzo, Albert",English,B0972772,6,Comics,#N/A
187003,24. ASTERIX IN BELGIUM,"Goscinny, Rene & Uderzo, Albert",English,B0972780,2,Comics,978-0752866505
187004,25. ASTERIX AND THE GREAT DIVIDE,"Goscinny, Rene & Uderzo, Albert",English,B0972781,0,Comics,978-9526530895
187006,27. ASTERIX AND SON,"Goscinny, Rene & Uderzo, Albert",English,B0972783,4,Comics,#N/A
187007,28. ASTERIX AND THE MAGIC CARPET,"Goscinny, Rene & Uderzo, Albert",English,B0972784,3,Comics,#N/A
187008,29. ASTERIX AND THE SECRET WEAPON,"Goscinny, Rene & Uderzo, Albert",English,B0972785,1,Comics,978-1409101345
187010,3. ASTERIX AND THE GOTHS,"Goscinny, Rene & Uderzo, Albert",English,B0972788,9,Comics,978-0752866147
187011,30. ASTERIX AND OBELIX ALL AT SEA,"Goscinny, Rene & Uderzo, Albert",English,B0972792,4,Comics,978-1409101345
187012,31. ASTERIX AND THE ACTRESS,"Goscinny, Rene & Uderzo, Albert",English,B0972791,0,Comics,978-0752891569
187013,32. ASTERIX AND THE CLASS ACT,"Goscinny, Rene & Uderzo, Albert",English,B0972779,3,Comics,978-0752891569
187014,33. ASTERIX AND THE FALLING SKY,"Goscinny, Rene & Uderzo, Albert",English,B0972778,4,Comics,978-0752891569
187019,4. ASTERIX THE GLADIATOR,"Goscinny, Rene & Uderzo, Albert",English,B0972789,8,Comics,978-1409101338
187023,5. ASTERIX AND THE BANQUET,"Goscinny, Rene & Uderzo, Albert",English,B0972806,5,Comics,978-1409101338
187024,6. ASTERIX AND CLEOPATRA,"Goscinny, Rene & Uderzo, Albert",English,B0972805,9,Comics,978-1409101338
187025,7. ASTERIX AND THE BIG FIGHT,"Goscinny, Rene & Uderzo, Albert",English,B0972804,7,Comics,#N/A
187026,8. ASTERIX IN BRITAIN,"Goscinny, Rene & Uderzo, Albert",English,B0972803,7,Comics,978-0752866192
187455,9. ASTERIX AND THE NORMANS,"Goscinny, Rene & Uderzo, Albert",English,B0972802,7,Comics,978-8434567641
354468,Asterix and the Picts: #35 (PB),"Goscinny, Rene ; Uderzo, Albert & Ferri, Jean-Yves",English,B0972773,4,Comics,#N/A
475143,K.P.T. Sirippu Raja Chozhan (Tamil),GRACY MOHAN,English,B01085657,1,Regional,#N/A
377884,Originals,"Grant, Adam",English,B0971512,2,Lost,978-0753548080
343718,An Abundance of Katherines,"Green, John",English,B0971097,2,Teen,978-0141346090
342877,Looking for Alaska,"Green, John",English,B0970658,3,Teen,978-0007523528
351791,Will Grayson; Will Grayson (English),"Green, John",English,B0971031,3,Teen,978-0141346113
343719,Let It Snow,"Green, Johnson, Maureen, Myracle, John",English,B0971025,4,Teen,978-0142412145
203762,Puffin Classics : Tales Of Ancient Egypt,"Green, Roger L",English,B0971700,5,Pre Teen,978-8171673407
